Ride_Date,Customer_ID,Driver_ID,Ride_Distance_km,Ride_Duration_min,Surge_Multiplier,Base_Fare_USD,Total_Fare_USD,Customer_Rating,Ride_Status
2024-01-07 16:51:04.047409,CUST7432,DRIV937,6.07,11.48,1.0,5.17,5.17,5,Completed
2023-11-18 16:51:04.047409,CUST6100,DRIV776,23.12,28.51,1.0,11.73,11.73,2,Completed
2023-12-29 16:51:04.047409,CUST9508,DRIV376,6.51,9.46,1.5,16.38,24.57,4,Completed
2024-03-10 16:51:04.047409,CUST2234,DRIV977,7.62,10.74,1.25,15.48,19.35,5,Completed
2024-07-14 16:51:04.047409,CUST4057,DRIV881,28.76,52.41,1.0,6.47,6.47,4,Completed
2024-03-18 16:51:04.047409,CUST1034,DRIV496,4.06,5.31,1.0,12.5,12.5,5,Completed
2024-01-23 16:51:04.047409,CUST1950,DRIV105,15.47,21.26,1.25,11.65,14.56,4,Completed
2024-04-12 16:51:04.047409,CUST1006,DRIV309,2.82,3.36,2.0,6.88,13.76,2,Completed
2023-11-12 16:51:04.047409,CUST4170,DRIV182,3.62,3.73,2.5,14.1,35.25,5,Completed
2024-06-23 16:51:04.047409,CUST4540,DRIV738,19.37,36.63,1.5,18.31,27.46,2,Completed
2024-03-09 16:51:04.047409,CUST9940,DRIV147,19.29,34.85,1.0,15.98,15.98,3,Completed
2024-04-23 16:51:04.047409,CUST4707,DRIV588,6.6,11.87,2.0,7.92,15.84,4,Completed
2023-10-25 16:51:04.047409,CUST3377,DRIV541,26.3,33.19,1.25,15.79,19.74,2,Completed
2024-08-20 16:51:04.047409,CUST1646,DRIV997,21.36,24.26,2.0,9.05,18.1,2,Completed
2024-02-03 16:51:04.047409,CUST7633,DRIV670,9.72,15.56,1.0,9.29,9.29,2,Completed
2024-02-21 16:51:04.047409,CUST1744,DRIV949,8.2,12.08,1.25,11.27,14.09,5,Completed
2024-01-20 16:51:04.047409,CUST9674,DRIV362,22.87,28.48,2.0,6.95,13.9,4,Completed
2024-07-07 16:51:04.047409,CUST8789,DRIV808,22.28,39.57,2.0,8.78,17.56,4,Completed
2023-11-14 16:51:04.047409,CUST6459,DRIV488,5.32,6.1,1.5,10.36,15.54,4,Completed
2024-08-12 16:51:04.047409,CUST3853,DRIV248,11.13,20.28,1.0,9.53,9.53,4,Completed
2024-09-09 16:51:04.047409,CUST4596,DRIV828,7.28,14.11,1.0,7.81,7.81,4,Completed
2024-08-02 16:51:04.047409,CUST4715,DRIV769,9.53,16.61,1.0,9.23,9.23,4,Completed
2024-08-24 16:51:04.047409,CUST2910,DRIV296,9.34,15.62,2.0,11.44,22.88,5,Completed
2024-06-12 16:51:04.047409,CUST6021,DRIV318,29.3,39.58,2.5,16.59,41.48,3,No-show
2023-10-30 16:51:04.047409,CUST1713,DRIV777,22.76,26.61,1.0,9.76,9.76,3,Completed
2023-12-28 16:51:04.047409,CUST9398,DRIV695,23.62,28.85,1.0,16.16,16.16,5,Completed
2024-03-01 16:51:04.047409,CUST3182,DRIV441,9.05,12.21,1.25,12.21,15.26,4,No-show
2024-03-04 16:51:04.047409,CUST1886,DRIV753,1.02,1.49,2.0,14.45,28.9,4,Completed
2023-10-20 16:51:04.047409,CUST2257,DRIV427,2.69,5.13,1.0,7.16,7.16,5,Completed
2024-03-20 16:51:04.047409,CUST9309,DRIV792,17.04,24.43,1.0,8.92,8.92,4,Completed
2024-01-29 16:51:04.047409,CUST2840,DRIV432,9.28,17.72,2.0,13.31,26.62,5,Completed
2023-12-01 16:51:04.047409,CUST5617,DRIV395,6.6,8.19,1.0,16.51,16.51,5,Completed
2023-10-30 16:51:04.047409,CUST7614,DRIV849,2.44,4.42,2.0,6.58,13.16,5,Completed
2024-08-30 16:51:04.047409,CUST7336,DRIV873,26.4,43.22,2.0,12.78,25.56,3,Completed
2023-10-24 16:51:04.047409,CUST6318,DRIV319,18.4,22.02,2.0,10.79,21.58,4,Canceled
2024-06-13 16:51:04.047409,CUST5804,DRIV923,4.11,4.63,1.25,16.45,20.56,2,Completed
2024-06-21 16:51:04.047409,CUST9566,DRIV869,23.23,23.32,1.5,17.4,26.1,5,Completed
2023-12-06 16:51:04.047409,CUST2418,DRIV956,22.92,30.69,1.25,15.02,18.77,4,Completed
2024-09-24 16:51:04.047409,CUST8968,DRIV325,9.39,11.73,2.0,13.63,27.26,5,Completed
2024-07-29 16:51:04.047409,CUST7066,DRIV176,6.46,12.56,1.25,5.08,6.35,1,Completed
2024-01-15 16:51:04.047409,CUST4582,DRIV667,24.61,42.91,1.5,19.23,28.84,2,Completed
2024-02-15 16:51:04.047409,CUST9529,DRIV936,10.56,11.46,1.0,7.6,7.6,2,Completed
2024-09-28 16:51:04.047409,CUST6283,DRIV373,25.58,44.04,1.0,13.9,13.9,5,Completed
2024-04-03 16:51:04.047409,CUST2651,DRIV531,2.27,2.87,1.0,12.17,12.17,5,Completed
2024-10-11 16:51:04.047409,CUST7953,DRIV765,15.48,27.79,1.0,5.15,5.15,5,Completed
2024-10-05 16:51:04.047409,CUST3874,DRIV224,6.21,9.04,2.0,6.27,12.54,5,Completed
2024-02-18 16:51:04.047409,CUST9443,DRIV210,20.49,24.94,1.0,18.47,18.47,4,Completed
2023-12-23 16:51:04.047409,CUST7239,DRIV675,29.92,55.05,2.0,9.88,19.76,5,Canceled
2024-06-24 16:51:04.047409,CUST2865,DRIV177,12.96,25.41,1.0,17.87,17.87,5,Completed
2024-06-17 16:51:04.047409,CUST6402,DRIV497,3.91,5.82,2.0,6.57,13.14,4,Completed
2024-09-04 16:51:04.047409,CUST2734,DRIV465,10.21,14.39,1.0,7.29,7.29,4,Completed
2024-09-11 16:51:04.047409,CUST2467,DRIV252,26.85,44.26,1.25,10.24,12.8,4,No-show
2024-02-07 16:51:04.047409,CUST3321,DRIV432,23.21,28.87,1.0,14.63,14.63,4,Completed
2024-06-24 16:51:04.047409,CUST3708,DRIV829,7.73,14.97,1.0,9.24,9.24,4,Canceled
2024-05-28 16:51:04.047409,CUST6732,DRIV409,28.65,47.04,2.0,10.45,20.9,5,Completed
2024-04-16 16:51:04.047409,CUST2665,DRIV262,19.04,33.06,1.25,17.28,21.6,4,Completed
2024-04-10 16:51:04.047409,CUST1591,DRIV526,5.87,10.49,1.25,11.79,14.74,4,Completed
2024-02-26 16:51:04.047409,CUST6380,DRIV688,17.6,31.69,1.0,10.67,10.67,4,Completed
2024-05-30 16:51:04.047409,CUST7138,DRIV231,14.09,24.62,1.0,6.76,6.76,3,Completed
2024-05-08 16:51:04.047409,CUST9974,DRIV936,24.77,31.76,1.0,11.86,11.86,3,Completed
2023-11-20 16:51:04.047409,CUST6436,DRIV448,10.98,18.25,1.0,5.56,5.56,3,Canceled
2024-05-29 16:51:04.047409,CUST9355,DRIV541,26.37,42.4,1.0,7.54,7.54,4,Completed
2023-12-22 16:51:04.047409,CUST9002,DRIV463,24.55,47.07,1.0,7.03,7.03,5,No-show
2024-06-01 16:51:04.047409,CUST9954,DRIV798,20.56,35.86,1.0,5.71,5.71,5,Completed
2024-04-17 16:51:04.047409,CUST4911,DRIV133,8.5,13.26,1.25,11.18,13.98,4,Canceled
2024-06-17 16:51:04.047409,CUST4669,DRIV162,29.14,56.03,1.0,18.53,18.53,2,Completed
2024-02-10 16:51:04.047409,CUST6877,DRIV666,16.91,31.49,2.0,10.84,21.68,4,Completed
2024-04-07 16:51:04.047409,CUST3627,DRIV265,27.32,35.34,1.0,6.78,6.78,3,Completed
2024-03-30 16:51:04.047409,CUST9606,DRIV936,7.26,13.97,1.0,18.91,18.91,4,Completed
2024-03-24 16:51:04.047409,CUST1110,DRIV133,29.52,43.22,2.0,6.19,12.38,3,Completed
2024-07-29 16:51:04.047409,CUST5393,DRIV213,24.67,31.45,1.5,11.09,16.63,4,No-show
2023-12-11 16:51:04.047409,CUST7153,DRIV973,28.53,33.36,1.0,14.89,14.89,4,Completed
2024-03-13 16:51:04.047409,CUST7013,DRIV969,7.16,12.06,1.0,9.88,9.88,4,Completed
2024-06-13 16:51:04.047409,CUST8542,DRIV595,13.49,22.18,1.0,10.21,10.21,4,Completed
2023-12-06 16:51:04.047409,CUST6859,DRIV908,3.83,6.12,1.0,9.19,9.19,4,Completed
2024-01-18 16:51:04.047409,CUST3507,DRIV489,4.97,9.07,1.0,8.37,8.37,4,Completed
2024-05-04 16:51:04.047409,CUST2879,DRIV322,9.23,18.3,1.25,10.38,12.98,4,Completed
2024-05-13 16:51:04.047409,CUST8716,DRIV876,28.6,32.38,1.0,8.97,8.97,4,Completed
2024-05-24 16:51:04.047409,CUST4447,DRIV573,20.35,37.17,1.25,8.16,10.2,4,Completed
2023-12-11 16:51:04.047409,CUST9762,DRIV641,10.12,17.4,1.5,7.53,11.3,4,Completed
2024-04-08 16:51:04.047409,CUST5386,DRIV602,28.68,41.91,1.0,6.84,6.84,4,Completed
2024-10-01 16:51:04.047409,CUST2999,DRIV162,22.45,30.21,1.5,11.54,17.31,4,Completed
2024-02-21 16:51:04.047409,CUST5027,DRIV160,27.3,44.32,1.0,16.71,16.71,4,Completed
2024-08-10 16:51:04.047409,CUST2985,DRIV723,27.89,48.05,2.0,6.79,13.58,4,Completed
2024-02-06 16:51:04.047409,CUST8192,DRIV421,22.77,34.07,2.0,14.01,28.02,5,Completed
2024-08-08 16:51:04.047409,CUST7135,DRIV643,8.05,10.09,1.25,10.78,13.48,4,Canceled
2023-12-22 16:51:04.047409,CUST3677,DRIV733,29.9,51.44,2.0,6.6,13.2,4,Completed
2024-08-23 16:51:04.047409,CUST1894,DRIV687,10.43,11.77,1.5,6.19,9.28,4,Completed
2024-03-02 16:51:04.047409,CUST8092,DRIV104,20.48,24.44,1.0,9.18,9.18,1,Completed
2024-01-17 16:51:04.047409,CUST8695,DRIV154,25.5,40.79,1.0,13.54,13.54,5,Completed
2024-06-10 16:51:04.047409,CUST9960,DRIV933,6.08,8.82,1.25,16.76,20.95,5,Completed
2024-10-14 16:51:04.047409,CUST9138,DRIV664,18.66,30.01,1.0,9.04,9.04,4,Completed
2023-11-13 16:51:04.047409,CUST1401,DRIV626,11.88,21.49,1.0,16.0,16.0,4,No-show
2023-12-28 16:51:04.047409,CUST2837,DRIV537,8.08,14.5,1.0,15.94,15.94,4,Completed
2023-11-22 16:51:04.047409,CUST9566,DRIV641,1.34,2.12,1.0,9.49,9.49,5,Completed
2024-04-12 16:51:04.047409,CUST2474,DRIV310,26.29,49.03,1.0,12.59,12.59,5,Completed
2023-11-17 16:51:04.047409,CUST9029,DRIV431,4.94,6.56,2.0,9.7,19.4,4,Completed
2024-09-10 16:51:04.047409,CUST9693,DRIV164,26.47,40.39,1.25,10.14,12.68,5,Completed
2023-12-07 16:51:04.047409,CUST9806,DRIV650,18.42,30.3,1.5,15.33,23.0,2,Completed
2024-02-01 16:51:04.047409,CUST7083,DRIV206,19.01,27.47,1.25,14.86,18.58,1,Completed
2024-02-25 16:51:04.047409,CUST4263,DRIV307,25.03,48.05,1.0,14.82,14.82,4,Completed
2024-02-08 16:51:04.047409,CUST1645,DRIV744,15.77,31.25,1.0,5.21,5.21,3,Completed
2024-09-07 16:51:04.047409,CUST1275,DRIV176,11.36,11.42,1.0,17.04,17.04,2,Completed
2024-02-22 16:51:04.047409,CUST9663,DRIV917,5.03,9.12,1.5,9.54,14.31,5,Completed
2024-08-04 16:51:04.047409,CUST2235,DRIV833,17.54,35.03,2.5,15.44,38.6,3,Canceled
2023-11-12 16:51:04.047409,CUST5964,DRIV752,17.04,31.82,1.25,9.87,12.34,5,Completed
2024-05-28 16:51:04.047409,CUST7619,DRIV241,9.52,17.94,1.0,15.8,15.8,4,Completed
2024-01-06 16:51:04.047409,CUST4382,DRIV617,18.4,34.54,1.0,6.47,6.47,4,Completed
2024-06-15 16:51:04.047409,CUST7539,DRIV787,13.74,14.84,1.0,6.55,6.55,5,Completed
2024-08-29 16:51:04.047409,CUST7135,DRIV580,24.36,28.53,2.0,15.38,30.76,1,Completed
2024-07-20 16:51:04.047409,CUST6514,DRIV205,17.23,23.14,1.0,5.75,5.75,5,Completed
2024-08-26 16:51:04.047409,CUST7106,DRIV756,28.08,33.95,1.0,19.41,19.41,4,Completed
2024-09-11 16:51:04.047409,CUST1546,DRIV959,16.02,24.61,1.0,6.94,6.94,2,Completed
2024-04-04 16:51:04.047409,CUST8613,DRIV914,26.74,33.72,1.0,14.5,14.5,2,Completed
2024-07-02 16:51:04.047409,CUST3381,DRIV678,16.1,18.71,2.0,19.8,39.6,5,Completed
2024-01-18 16:51:04.047409,CUST5936,DRIV409,17.18,20.41,2.0,11.12,22.24,4,Completed
2024-03-13 16:51:04.047409,CUST7361,DRIV669,11.64,20.29,1.0,5.57,5.57,3,Completed
2024-06-02 16:51:04.047409,CUST7811,DRIV422,12.6,14.89,1.0,17.76,17.76,4,Completed
2024-06-16 16:51:04.047409,CUST4509,DRIV379,28.06,42.03,1.5,15.1,22.65,4,Completed
2024-01-22 16:51:04.047409,CUST5082,DRIV195,7.48,14.17,1.0,19.97,19.97,5,Canceled
2024-02-05 16:51:04.047409,CUST9569,DRIV496,4.52,6.97,1.0,13.02,13.02,4,Completed
2024-10-12 16:51:04.047409,CUST4325,DRIV908,25.08,30.0,1.0,9.63,9.63,4,Completed
2024-08-02 16:51:04.047409,CUST8045,DRIV696,17.73,25.26,1.0,8.63,8.63,4,Completed
2023-11-22 16:51:04.047409,CUST5090,DRIV446,9.25,15.75,1.0,7.51,7.51,4,Completed
2023-12-24 16:51:04.047409,CUST4807,DRIV567,13.54,20.65,1.5,11.47,17.21,4,Completed
2024-08-21 16:51:04.047409,CUST4843,DRIV869,16.22,28.65,1.0,18.5,18.5,5,Completed
2024-08-22 16:51:04.047409,CUST6113,DRIV178,18.17,19.91,1.25,6.07,7.59,5,Completed
2023-11-09 16:51:04.047409,CUST5378,DRIV593,24.81,33.24,1.0,14.05,14.05,5,Completed
2024-02-08 16:51:04.047409,CUST4462,DRIV606,12.44,14.42,2.0,14.92,29.84,5,Canceled
2024-06-04 16:51:04.047409,CUST6698,DRIV130,20.62,39.94,1.0,14.85,14.85,4,Completed
2023-12-14 16:51:04.047409,CUST5993,DRIV119,25.21,30.75,1.25,7.53,9.41,2,Completed
2024-10-04 16:51:04.047409,CUST4216,DRIV776,25.47,45.81,1.0,14.85,14.85,4,Completed
2024-08-20 16:51:04.047409,CUST5052,DRIV320,8.37,9.97,1.0,13.44,13.44,3,Completed
2023-12-13 16:51:04.047409,CUST5332,DRIV643,11.16,21.18,1.0,16.3,16.3,1,Canceled
2024-01-01 16:51:04.047409,CUST6004,DRIV207,18.25,19.92,1.0,9.9,9.9,4,Completed
2024-05-31 16:51:04.047409,CUST3469,DRIV785,26.69,34.66,1.0,9.39,9.39,4,Canceled
2024-04-12 16:51:04.047409,CUST4451,DRIV229,23.92,27.07,1.0,11.13,11.13,5,Completed
2024-08-19 16:51:04.047409,CUST6924,DRIV872,17.93,23.74,1.0,9.46,9.46,5,Completed
2024-02-19 16:51:04.047409,CUST8136,DRIV898,29.53,44.91,1.25,15.42,19.27,4,Completed
2024-08-03 16:51:04.047409,CUST6931,DRIV483,13.73,27.05,1.0,11.51,11.51,4,Completed
2024-10-08 16:51:04.047409,CUST7843,DRIV962,25.43,33.5,1.5,5.85,8.77,4,Completed
2024-04-20 16:51:04.047409,CUST3649,DRIV773,24.73,30.92,1.25,13.06,16.32,4,Completed
2024-03-27 16:51:04.047409,CUST6568,DRIV108,27.33,44.87,1.25,18.06,22.58,4,Completed
2024-06-10 16:51:04.047409,CUST6032,DRIV768,29.64,39.32,1.0,18.3,18.3,4,Completed
2024-09-23 16:51:04.047409,CUST4470,DRIV277,15.38,20.29,2.0,10.13,20.26,4,Completed
2023-12-01 16:51:04.047409,CUST5493,DRIV285,6.67,13.07,2.5,15.0,37.5,3,Completed
2024-03-13 16:51:04.047409,CUST1537,DRIV592,14.37,17.49,1.0,9.85,9.85,2,Completed
2024-01-18 16:51:04.047409,CUST1745,DRIV365,25.76,28.95,2.0,13.03,26.06,2,Completed
2023-11-30 16:51:04.047409,CUST1092,DRIV885,25.25,48.12,1.0,8.77,8.77,5,Canceled
2023-12-02 16:51:04.047409,CUST7374,DRIV826,10.74,17.54,1.0,10.61,10.61,1,Completed
2024-05-20 16:51:04.047409,CUST9198,DRIV549,2.37,3.9,1.25,19.52,24.4,5,Completed
2024-09-26 16:51:04.047409,CUST3075,DRIV765,15.79,26.81,1.5,14.82,22.23,4,Completed
2024-01-21 16:51:04.047409,CUST5992,DRIV737,14.75,20.72,1.25,14.51,18.14,4,Completed
2024-01-16 16:51:04.047409,CUST1614,DRIV385,3.49,5.31,1.25,8.68,10.85,4,Completed
2023-11-04 16:51:04.047409,CUST6331,DRIV304,24.05,42.34,1.25,18.57,23.21,5,Completed
2024-10-13 16:51:04.047409,CUST2477,DRIV701,9.22,14.36,1.0,9.52,9.52,4,Completed
2024-05-05 16:51:04.047409,CUST3946,DRIV181,19.73,31.42,1.0,15.51,15.51,4,Completed
2024-09-16 16:51:04.047409,CUST6612,DRIV659,3.94,7.68,2.0,17.82,35.64,3,Completed
2024-09-26 16:51:04.047409,CUST9270,DRIV960,25.96,36.56,1.5,11.73,17.6,5,Completed
2024-04-01 16:51:04.047409,CUST2271,DRIV723,22.44,29.36,1.25,8.21,10.26,3,Completed
2024-08-19 16:51:04.047409,CUST1804,DRIV697,12.26,13.57,1.0,11.73,11.73,2,Completed
2023-12-02 16:51:04.047409,CUST8713,DRIV389,19.26,21.11,1.0,6.42,6.42,5,Completed
2023-11-10 16:51:04.047409,CUST1898,DRIV753,6.44,9.27,1.5,11.79,17.68,5,Completed
2023-10-19 16:51:04.047409,CUST7651,DRIV487,29.58,38.83,1.0,6.29,6.29,3,Canceled
2024-03-07 16:51:04.047409,CUST3152,DRIV885,24.09,36.59,1.0,17.29,17.29,5,Completed
2024-02-23 16:51:04.047409,CUST8390,DRIV571,23.88,25.21,1.25,10.26,12.82,5,Completed
2024-01-23 16:51:04.047409,CUST6355,DRIV148,5.45,9.17,1.0,15.65,15.65,5,Completed
2024-05-06 16:51:04.047409,CUST4060,DRIV869,1.51,1.52,1.25,10.77,13.46,4,Completed
2024-02-23 16:51:04.047409,CUST5547,DRIV797,17.98,18.18,1.0,12.9,12.9,4,Completed
2024-02-05 16:51:04.047409,CUST5133,DRIV330,5.18,5.7,1.0,9.32,9.32,1,Completed
2024-05-05 16:51:04.047409,CUST1507,DRIV846,23.63,24.24,1.25,9.75,12.19,3,Completed
2024-03-02 16:51:04.047409,CUST1028,DRIV510,13.07,16.85,1.0,11.72,11.72,4,Completed
2024-03-14 16:51:04.047409,CUST8977,DRIV957,10.82,20.09,1.0,15.67,15.67,4,Completed
2024-02-23 16:51:04.047409,CUST9015,DRIV228,3.14,3.61,1.0,16.65,16.65,3,Completed
2024-02-02 16:51:04.047409,CUST2671,DRIV663,29.89,54.63,1.0,5.82,5.82,4,Completed
2024-01-08 16:51:04.047409,CUST3571,DRIV647,28.72,44.66,1.25,14.03,17.54,3,Completed
2024-08-01 16:51:04.047409,CUST2267,DRIV375,4.82,5.45,1.5,7.12,10.68,3,Completed
2024-05-19 16:51:04.047409,CUST7112,DRIV807,10.65,20.21,1.0,15.66,15.66,3,Completed
2024-08-14 16:51:04.047409,CUST4290,DRIV767,12.33,18.69,2.0,12.79,25.58,3,Completed
2023-12-04 16:51:04.047409,CUST5678,DRIV451,9.61,15.08,1.25,6.79,8.49,5,Completed
2024-02-24 16:51:04.047409,CUST3595,DRIV877,28.1,43.42,1.25,14.67,18.34,4,Completed
2024-01-01 16:51:04.047409,CUST2452,DRIV330,21.92,40.58,1.0,12.76,12.76,4,Canceled
2024-01-06 16:51:04.047409,CUST6452,DRIV730,28.72,51.84,1.0,18.43,18.43,5,Completed
2024-10-05 16:51:04.047409,CUST2251,DRIV407,26.36,29.11,1.0,7.72,7.72,3,Completed
2024-10-14 16:51:04.047409,CUST7924,DRIV427,22.88,37.09,2.0,19.14,38.28,4,Completed
2023-10-21 16:51:04.047409,CUST4022,DRIV453,21.21,41.8,1.0,9.46,9.46,5,Canceled
2024-09-05 16:51:04.047409,CUST5640,DRIV396,26.12,43.73,1.0,8.42,8.42,3,Completed
2023-11-15 16:51:04.047409,CUST5858,DRIV522,20.84,38.72,1.5,8.59,12.88,3,Completed
2024-06-11 16:51:04.047409,CUST7615,DRIV592,6.47,7.85,1.0,16.25,16.25,5,Canceled
2024-09-04 16:51:04.047409,CUST3308,DRIV367,19.8,33.07,1.0,7.01,7.01,5,Completed
2024-01-02 16:51:04.047409,CUST7400,DRIV475,15.94,26.68,2.0,10.34,20.68,4,Completed
2024-01-10 16:51:04.047409,CUST3317,DRIV929,29.47,32.2,1.0,19.03,19.03,4,Completed
2024-05-31 16:51:04.047409,CUST9182,DRIV985,15.79,21.86,2.0,11.92,23.84,5,Completed
2024-05-08 16:51:04.047409,CUST8886,DRIV499,2.12,2.96,1.0,12.97,12.97,5,No-show
2024-06-30 16:51:04.047409,CUST5474,DRIV773,8.66,15.13,1.0,13.96,13.96,1,Completed
2024-02-17 16:51:04.047409,CUST5596,DRIV284,27.6,43.03,1.0,14.95,14.95,2,Completed
2024-03-29 16:51:04.047409,CUST5033,DRIV225,28.91,33.78,2.5,19.7,49.25,5,Completed
2024-01-06 16:51:04.047409,CUST6727,DRIV551,22.13,29.72,1.0,8.15,8.15,3,Completed
2024-06-10 16:51:04.047409,CUST1007,DRIV796,2.65,2.75,1.0,14.48,14.48,5,Completed
2024-07-04 16:51:04.047409,CUST2918,DRIV522,1.68,2.26,1.0,11.88,11.88,3,Completed
2023-11-11 16:51:04.047409,CUST3859,DRIV964,14.91,15.4,1.0,13.84,13.84,2,Completed
2024-09-03 16:51:04.047409,CUST7962,DRIV431,29.99,59.52,1.0,9.43,9.43,3,Completed
2024-07-03 16:51:04.047409,CUST2672,DRIV833,26.21,47.09,2.5,6.85,17.12,2,Completed
2024-06-02 16:51:04.047409,CUST2028,DRIV293,28.06,54.96,1.0,7.29,7.29,4,Completed
2024-07-23 16:51:04.047409,CUST2436,DRIV789,19.08,27.61,1.0,13.81,13.81,3,Completed
2024-03-29 16:51:04.047409,CUST1248,DRIV731,25.91,35.37,1.0,12.0,12.0,3,Completed
2024-09-24 16:51:04.047409,CUST9999,DRIV791,10.27,20.33,1.25,13.99,17.49,3,Completed
2024-06-20 16:51:04.047409,CUST8073,DRIV842,1.79,3.32,1.0,8.44,8.44,3,Completed
2023-12-11 16:51:04.047409,CUST9534,DRIV976,27.63,46.82,1.0,8.53,8.53,5,Completed
2023-11-15 16:51:04.047409,CUST1473,DRIV900,7.33,9.98,1.5,12.26,18.39,4,Completed
2024-08-21 16:51:04.047409,CUST7841,DRIV546,22.13,27.51,2.0,8.06,16.12,2,Completed
2024-02-06 16:51:04.047409,CUST8512,DRIV943,20.11,30.01,2.5,8.3,20.75,3,Completed
2024-01-22 16:51:04.047409,CUST4525,DRIV737,5.59,6.9,1.0,15.64,15.64,4,Completed
2024-07-20 16:51:04.047409,CUST3926,DRIV672,6.68,7.86,1.0,15.37,15.37,4,Completed
2024-04-25 16:51:04.047409,CUST9649,DRIV259,10.54,13.91,2.0,6.84,13.68,5,Completed
2024-02-06 16:51:04.047409,CUST2066,DRIV240,22.95,25.53,1.0,7.84,7.84,5,Completed
2023-11-07 16:51:04.047409,CUST4270,DRIV851,2.14,3.21,1.5,10.14,15.21,5,Completed
2023-10-25 16:51:04.047409,CUST7380,DRIV998,12.8,23.12,1.0,8.22,8.22,3,Completed
2023-11-09 16:51:04.047409,CUST4199,DRIV197,20.29,39.52,1.0,9.56,9.56,2,Completed
2024-08-14 16:51:04.047409,CUST1539,DRIV180,5.97,8.48,2.0,10.61,21.22,4,Completed
2023-11-09 16:51:04.047409,CUST7227,DRIV128,4.46,8.75,1.0,18.19,18.19,3,Canceled
2023-11-17 16:51:04.047409,CUST1059,DRIV985,12.32,21.04,1.0,6.14,6.14,5,Completed
2024-09-22 16:51:04.047409,CUST4592,DRIV175,9.31,9.86,1.25,9.0,11.25,4,Completed
2024-05-21 16:51:04.047409,CUST8114,DRIV837,19.82,28.15,1.0,11.0,11.0,4,Completed
2024-02-03 16:51:04.047409,CUST5719,DRIV330,29.12,57.07,1.5,10.38,15.57,4,Completed
2024-09-06 16:51:04.047409,CUST4664,DRIV404,1.13,1.41,1.5,6.43,9.64,4,Canceled
2023-12-28 16:51:04.047409,CUST7773,DRIV780,27.17,29.6,1.5,19.78,29.67,4,Completed
2024-04-10 16:51:04.047409,CUST7735,DRIV430,13.56,17.48,1.25,13.31,16.64,4,Completed
2024-07-07 16:51:04.047409,CUST9861,DRIV691,20.26,32.48,1.25,17.77,22.21,4,Canceled
2024-05-22 16:51:04.047409,CUST6760,DRIV368,25.68,46.82,1.0,12.71,12.71,5,Completed
2024-09-12 16:51:04.047409,CUST7587,DRIV892,17.63,26.21,1.25,12.71,15.89,2,Completed
2024-06-17 16:51:04.047409,CUST3520,DRIV910,3.82,6.22,1.0,16.22,16.22,2,Completed
2024-06-02 16:51:04.047409,CUST3239,DRIV312,5.08,9.6,1.0,5.43,5.43,2,Completed
2024-04-04 16:51:04.047409,CUST1696,DRIV119,23.89,38.82,1.25,16.64,20.8,4,Completed
2024-03-11 16:51:04.047409,CUST9218,DRIV520,7.64,11.7,1.25,14.42,18.02,4,Completed
2024-05-11 16:51:04.047409,CUST3636,DRIV925,17.5,18.52,1.0,19.29,19.29,4,Completed
2024-04-24 16:51:04.047409,CUST1545,DRIV665,13.41,22.36,2.0,11.31,22.62,4,Completed
2024-07-26 16:51:04.047409,CUST6670,DRIV301,9.81,15.17,1.0,8.32,8.32,5,Completed
2024-05-16 16:51:04.047409,CUST6727,DRIV460,23.82,43.6,1.25,18.23,22.79,2,Completed
2023-12-18 16:51:04.047409,CUST8443,DRIV614,22.21,33.88,1.5,19.61,29.42,4,Canceled
2024-06-19 16:51:04.047409,CUST5704,DRIV421,19.74,25.32,1.0,15.61,15.61,3,Completed
2024-01-10 16:51:04.047409,CUST8019,DRIV472,11.81,13.91,1.5,19.47,29.2,1,Completed
2024-07-27 16:51:04.047409,CUST9270,DRIV978,7.57,12.77,1.0,5.45,5.45,4,Completed
2024-09-18 16:51:04.047409,CUST7915,DRIV522,15.96,23.18,1.0,9.68,9.68,3,Completed
2024-03-24 16:51:04.047409,CUST1030,DRIV648,24.7,40.89,1.0,8.13,8.13,4,Canceled
2024-06-10 16:51:04.047409,CUST5174,DRIV813,17.69,32.35,1.25,7.93,9.91,5,Completed
2024-09-16 16:51:04.047409,CUST6826,DRIV694,29.13,38.55,1.0,5.79,5.79,5,Completed
2023-11-01 16:51:04.047409,CUST7835,DRIV965,1.45,2.36,1.0,15.32,15.32,4,Canceled
2024-02-18 16:51:04.047409,CUST8192,DRIV873,29.95,57.79,1.0,7.15,7.15,4,Completed
2024-03-14 16:51:04.047409,CUST4053,DRIV476,21.05,25.49,1.0,12.34,12.34,2,Completed
2024-03-06 16:51:04.047409,CUST4062,DRIV668,25.15,46.71,2.5,6.4,16.0,3,Completed
2024-05-20 16:51:04.047409,CUST3341,DRIV859,10.71,12.66,1.25,19.87,24.84,4,Canceled
2024-09-08 16:51:04.047409,CUST5955,DRIV276,15.74,21.41,1.0,9.71,9.71,1,Completed
2024-02-05 16:51:04.047409,CUST9136,DRIV342,24.11,34.46,1.0,6.4,6.4,5,Completed
2024-02-07 16:51:04.047409,CUST9222,DRIV175,23.06,36.93,1.5,19.09,28.64,2,No-show
2024-01-20 16:51:04.047409,CUST6871,DRIV736,10.69,12.58,2.0,17.06,34.12,5,Completed
2024-10-16 16:51:04.047409,CUST3985,DRIV995,10.41,15.5,1.0,10.93,10.93,4,Completed
